TF,Target,Sign
Rv3133c,Rv0634A,-1
Rv3133c,Rv0880,-1
Rv3133c,Rv1036c,-1
Rv3133c,Rv1065,-1
Rv3133c,Rv1129c,1
Rv3133c,Rv1130,1
Rv3133c,Rv1131,1
Rv3133c,Rv1132,1
Rv3133c,Rv1168c,-1
Rv3133c,Rv1169c,-1
Rv3133c,Rv1170,-1
Rv3133c,Rv1331,-1
Rv3133c,Rv1332,-1
Rv3133c,Rv1339,-1
Rv3133c,Rv1523,-1
Rv3133c,Rv1541c,1
Rv3133c,Rv1572c,1
Rv3133c,Rv1651c,1
Rv3133c,Rv1652,1
Rv3133c,Rv1653,1
Rv3133c,Rv1654,1
Rv3133c,Rv1655,1
Rv3133c,Rv1656,1
Rv3133c,Rv1657,1
Rv3133c,Rv1658,1
Rv3133c,Rv1734c,1
Rv3133c,Rv1738,1
Rv3133c,Rv1791,1
Rv3133c,Rv1818c,1
Rv3133c,Rv1952,-1
Rv3133c,Rv1954c,1
Rv3133c,Rv1996,1
Rv3133c,Rv1997,1
Rv3133c,Rv2004c,1
Rv3133c,Rv2005c,1
Rv3133c,Rv2006,1
Rv3133c,Rv2007c,1
Rv3133c,Rv2023c,-1
Rv3133c,Rv2028c,1
Rv3133c,Rv2029c,1
Rv3133c,Rv2030c,1
Rv3133c,Rv2031c,1
Rv3133c,Rv2032,1
Rv3133c,Rv2035,1
Rv3133c,Rv2036,1
Rv3133c,Rv2037c,1
Rv3133c,Rv2286c,1
Rv3133c,Rv2301,1
Rv3133c,Rv2307A,-1
Rv3133c,Rv2336,-1
Rv3133c,Rv2366c,-1
Rv3133c,Rv2367c,-1
Rv3133c,Rv2368c,-1
Rv3133c,Rv2369c,-1
Rv3133c,Rv2418c,-1
Rv3133c,Rv2420c,-1
Rv3133c,Rv2421c,-1
Rv3133c,Rv2591,1
Rv3133c,Rv2619c,1
Rv3133c,Rv2622,1
Rv3133c,Rv2623,1
Rv3133c,Rv2626c,1
Rv3133c,Rv2628,1
Rv3133c,Rv2629,1
Rv3133c,Rv2630,1
Rv3133c,Rv2634c,1
Rv3133c,Rv2636,-1
Rv3133c,Rv2708c,-1
Rv3133c,Rv2709,-1
Rv3133c,Rv2779c,-1
Rv3133c,Rv2780,-1
Rv3133c,Rv2816c,1
Rv3133c,Rv2818c,1
Rv3133c,Rv2907c,1
Rv3133c,Rv2908c,1
Rv3133c,Rv2923c,1
Rv3133c,Rv2965c,-1
Rv3133c,Rv3084,1
Rv3133c,Rv3087,1
Rv3133c,Rv3088,1
Rv3133c,Rv3089,1
Rv3133c,Rv3116,1
Rv3133c,Rv3119,1
Rv3133c,Rv3120,1
Rv3133c,Rv3125c,1
Rv3133c,Rv3126c,1
Rv3133c,Rv3127,1
Rv3133c,Rv3130c,1
Rv3133c,Rv3131,1
Rv3133c,Rv3132c,1
Rv3133c,Rv3133c,1
Rv3133c,Rv3134c,1
Rv3133c,Rv3136,1
Rv3133c,Rv3179,1
Rv3133c,Rv3354,-1
Rv3133c,Rv3385c,-1
Rv3133c,Rv3386,-1
Rv3133c,Rv3387,1
Rv3133c,Rv3500c,1
Rv3133c,Rv3545c,1
Rv3133c,Rv3546,1
Rv3133c,Rv3736,1
Rv3133c,Rv3740c,-1
Rv3133c,Rv3742c,-1
Rv3133c,Rv3859c,1
Rv3133c,Rv3916c,-1
Rv3160c,Rv3160c,1
Rv3160c,Rv3161c,-1
Rv3164c,Rv3163c,1
Rv3164c,Rv3164c,1
Rv3164c,Rv3165c,1
Rv3164c,Rv3166c,1
Rv3167c,Rv0168,1
Rv3167c,Rv0171,1
Rv3167c,Rv0172,1
Rv3167c,Rv0173,1
Rv3167c,Rv1895,-1
Rv3167c,Rv2338c,1
Rv3173c,Rv0320,-1
Rv3173c,Rv3173c,1
Rv3173c,Rv3176c,-1
Rv3183,Rv3182,-1
Rv3183,Rv3183,1
Rv3219,Rv1374c,1
Rv3219,Rv1398c,1
Rv3219,Rv2274c,1
Rv3219,Rv2275,1
Rv3219,Rv2276,1
Rv3223c,Rv0053,-1
Rv3223c,Rv1470,1
Rv3223c,Rv1471,1
Rv3223c,Rv1472,1
Rv3223c,Rv1473,1
Rv3223c,Rv1528c,1
Rv3223c,Rv1874,1
Rv3223c,Rv1875,1
Rv3223c,Rv2204c,1
Rv3223c,Rv2466c,1
Rv3223c,Rv2467,1
Rv3223c,Rv2705c,1
Rv3223c,Rv2706c,1
Rv3223c,Rv2707,1
Rv3223c,Rv3205c,1
Rv3223c,Rv3206c,1
Rv3223c,Rv3222c,1
Rv3223c,Rv3223c,1
Rv3223c,Rv3224B,-1
Rv3223c,Rv3350c,1
Rv3223c,Rv3913,1
Rv3223c,Rv3914,1
Rv3246c,Rv0040c,1
Rv3246c,Rv0114,-1
Rv3246c,Rv0115,-1
Rv3246c,Rv0130,1
Rv3246c,Rv0207c,1
Rv3246c,Rv0208c,1
Rv3246c,Rv0252,1
Rv3246c,Rv0253,1
Rv3246c,Rv0309,1
Rv3246c,Rv0320,1
Rv3246c,Rv0653c,1
Rv3246c,Rv1116,1
Rv3246c,Rv1158c,1
Rv3246c,Rv1169c,-1
Rv3246c,Rv1433,1
Rv3246c,Rv1434,1
Rv3246c,Rv1469,1
Rv3246c,Rv1690,1
Rv3246c,Rv1754c,1
Rv3246c,Rv1772,1
Rv3246c,Rv1882c,-1
Rv3246c,Rv1886c,1
Rv3246c,Rv1987,1
Rv3246c,Rv2293c,1
Rv3246c,Rv2757c,-1
Rv3246c,Rv2864c,1
Rv3246c,Rv3159c,1
Rv3246c,Rv3241c,1
Rv3246c,Rv3246c,1
Rv3246c,Rv3354,1
Rv3246c,Rv3581c,-1
Rv3246c,Rv3675,1
Rv3246c,Rv3717,-1
Rv3249c,Rv0032,1
Rv3249c,Rv0033,1
Rv3249c,Rv0034,1
Rv3249c,Rv0035,1
Rv3249c,Rv0095c,1
Rv3249c,Rv0096,1
Rv3249c,Rv0097,1
Rv3249c,Rv0098,1
Rv3249c,Rv0099,1
Rv3249c,Rv0100,1
Rv3249c,Rv0101,1
Rv3249c,Rv0347,1
Rv3249c,Rv0404,1
Rv3249c,Rv0405,1
Rv3249c,Rv0454,1
Rv3249c,Rv0512,-1
Rv3249c,Rv0634c,-1
Rv3249c,Rv0839,-1
Rv3249c,Rv1117,1
Rv3249c,Rv1129c,-1
Rv3249c,Rv1130,1
Rv3249c,Rv1131,1
Rv3249c,Rv1159,-1
Rv3249c,Rv1305,1
Rv3249c,Rv1333,-1
Rv3249c,Rv1334,-1
Rv3249c,Rv1335,-1
Rv3249c,Rv1336,-1
Rv3249c,Rv1338,-1
Rv3249c,Rv1503c,-1
Rv3249c,Rv1504c,-1
Rv3249c,Rv1505c,-1
Rv3249c,Rv1562c,-1
Rv3249c,Rv1563c,-1
Rv3249c,Rv1564c,-1
Rv3249c,Rv1565c,-1
Rv3249c,Rv1646,1
Rv3249c,Rv1753c,1
Rv3249c,Rv2107,1
Rv3249c,Rv2108,1
Rv3249c,Rv2365c,-1
Rv3249c,Rv2470,-1
Rv3249c,Rv2471,-1
Rv3249c,Rv2574,-1
Rv3249c,Rv2575,-1
Rv3249c,Rv2887,-1
Rv3249c,Rv3006,-1
Rv3249c,Rv3066,-1
Rv3249c,Rv3073c,-1
Rv3249c,Rv3127,-1
Rv3249c,Rv3249c,1
Rv3249c,Rv3250c,-1
Rv3249c,Rv3251c,-1
Rv3249c,Rv3252c,-1
Rv3249c,Rv3322c,-1
Rv3249c,Rv3323c,-1
Rv3249c,Rv3347c,1
Rv3249c,Rv3409c,1
Rv3249c,Rv3439c,-1
Rv3249c,Rv3494c,-1
Rv3249c,Rv3554,1
Rv3249c,Rv3660c,-1
Rv3249c,Rv3855,-1
Rv3260c,Rv1582c,1
Rv3260c,Rv1583c,1
Rv3260c,Rv1584c,1
Rv3260c,Rv2137c,1
Rv3260c,Rv2147c,1
Rv3260c,Rv2148c,1
Rv3260c,Rv2149c,1
Rv3260c,Rv2150c,1
Rv3260c,Rv2331,1
Rv3260c,Rv2331A,1
Rv3260c,Rv2332,1
Rv3260c,Rv2770c,1
Rv3260c,Rv2905,1
Rv3260c,Rv3587c,1
Rv3260c,Rv3909,1
Rv3260c,Rv3912,1
Rv3286c,Rv0212c,1
Rv3286c,Rv0213c,1
Rv3286c,Rv0759c,1
Rv3286c,Rv0941c,1
Rv3286c,Rv2107,1
Rv3286c,Rv2884,1
Rv3286c,Rv3286c,1
Rv3286c,Rv3287c,1
Rv3286c,Rv3760,1
Rv3291c,Rv1116,1
Rv3291c,Rv1572c,1
Rv3291c,Rv1573,1
Rv3291c,Rv1585c,1
Rv3291c,Rv1586c,1
Rv3291c,Rv1963c,1
Rv3291c,Rv2779c,1
Rv3291c,Rv3288c,1
Rv3291c,Rv3289c,1
Rv3291c,Rv3290c,1
Rv3405c,Rv0404,1
Rv3405c,Rv0405,1
Rv3405c,Rv1116,-1
Rv3405c,Rv3405c,1
Rv3405c,Rv3406,-1
Rv3405c,Rv3616c,1
Rv3414c,Rv3413c,1
Rv3414c,Rv3414c,1
Rv3416,Rv0167,-1
Rv3416,Rv0168,-1
Rv3416,Rv0169,-1
Rv3416,Rv0170,-1
Rv3416,Rv0171,-1
Rv3416,Rv0172,-1
Rv3416,Rv0173,-1
Rv3416,Rv0174,-1
Rv3416,Rv0218,-1
Rv3416,Rv0219,1
Rv3416,Rv0220,-1
Rv3416,Rv0950c,1
Rv3416,Rv2135c,1
Rv3416,Rv2136c,1
Rv3416,Rv2137c,1
Rv3416,Rv3685c,1
Rv3417c,Rv3417c,1
Rv3488,Rv0047c,1
Rv3488,Rv0153c,-1
Rv3488,Rv0154c,-1
Rv3488,Rv0301,-1
Rv3488,Rv0478,-1
Rv3488,Rv0578c,1
Rv3488,Rv0667,-1
Rv3488,Rv0729,-1
Rv3488,Rv0989c,1
Rv3488,Rv1192,1
Rv3488,Rv1907c,1
Rv3488,Rv1908c,1
Rv3488,Rv1909c,1
Rv3488,Rv1952,-1
Rv3488,Rv1953,-1
Rv3488,Rv1999c,-1
Rv3488,Rv2000,1
Rv3488,Rv2001,1
Rv3488,Rv2056c,-1
Rv3488,Rv2058c,-1
Rv3488,Rv2059,-1
Rv3488,Rv2060,-1
Rv3488,Rv2187,-1
Rv3488,Rv2343c,-1
Rv3488,Rv2567,-1
Rv3488,Rv2719c,1
Rv3488,Rv2779c,-1
Rv3488,Rv2983,1
Rv3488,Rv3019c,-1
Rv3488,Rv3250c,1
Rv3488,Rv3251c,1
Rv3488,Rv3252c,1
Rv3488,Rv3269,1
Rv3488,Rv3270,1
Rv3488,Rv3461c,-1
Rv3488,Rv3486,-1
Rv3488,Rv3488,1
Rv3557c,Rv0321,1
Rv3557c,Rv0793,1
Rv3557c,Rv1572c,-1
Rv3557c,Rv2550c,-1
Rv3557c,Rv3548c,-1
Rv3557c,Rv3549c,-1
Rv3557c,Rv3550,-1
Rv3557c,Rv3551,-1
Rv3557c,Rv3552,-1
Rv3557c,Rv3559c,-1
Rv3557c,Rv3560c,-1
Rv3557c,Rv3561,-1
Rv3557c,Rv3562,-1
Rv3557c,Rv3563,-1
Rv3557c,Rv3564,-1
Rv3557c,Rv3565,-1
Rv3574,Rv0158,-1
Rv3574,Rv0167,1
Rv3574,Rv0170,1
Rv3574,Rv0171,1
Rv3574,Rv0218,1
Rv3574,Rv0219,1
Rv3574,Rv0257,-1
Rv3574,Rv0404,-1
Rv3574,Rv0405,-1
Rv3574,Rv0456A,-1
Rv3574,Rv0498,-1
Rv3574,Rv0512,-1
Rv3574,Rv0513,-1
Rv3574,Rv0514,-1
Rv3574,Rv0551c,-1
Rv3574,Rv0552,-1
Rv3574,Rv0553,-1
Rv3574,Rv0666,1
Rv3574,Rv0687,-1
Rv3574,Rv0749A,-1
Rv3574,Rv0770,1
Rv3574,Rv0771,1
Rv3574,Rv0772,-1
Rv3574,Rv0892,-1
Rv3574,Rv0916c,-1
Rv3574,Rv0937c,-1
Rv3574,Rv0940c,-1
Rv3574,Rv0953c,-1
Rv3574,Rv0956,-1
Rv3574,Rv0957,-1
Rv3574,Rv1116,-1
Rv3574,Rv1159,-1
Rv3574,Rv1161,-1
Rv3574,Rv1162,-1
Rv3574,Rv1163,-1
Rv3574,Rv1164,-1
Rv3574,Rv1165,-1
Rv3574,Rv1204c,-1
Rv3574,Rv1205,-1
Rv3574,Rv1234,-1
Rv3574,Rv1235,-1
Rv3574,Rv1236,-1
Rv3574,Rv1237,-1
Rv3574,Rv1238,-1
Rv3574,Rv1331,-1
Rv3574,Rv1338,-1
Rv3574,Rv1339,-1
Rv3574,Rv1341,-1
Rv3574,Rv1344,1
Rv3574,Rv1346,1
Rv3574,Rv1353c,-1
Rv3574,Rv1374c,-1
Rv3574,Rv1383,1
Rv3574,Rv1384,1
Rv3574,Rv1474c,-1
Rv3574,Rv1482c,1
Rv3574,Rv1503c,-1
Rv3574,Rv1526c,-1
Rv3574,Rv1527c,-1
Rv3574,Rv1587c,1
Rv3574,Rv1627c,-1
Rv3574,Rv1628c,-1
Rv3574,Rv1629,-1
Rv3574,Rv1791,-1
Rv3574,Rv1822,-1
Rv3574,Rv1823,-1
Rv3574,Rv1824,-1
Rv3574,Rv1894c,-1
Rv3574,Rv1912c,-1
Rv3574,Rv1913,-1
Rv3574,Rv1956,1
Rv3574,Rv1957,1
Rv3574,Rv1959c,-1
Rv3574,Rv1960c,-1
Rv3574,Rv2107,-1
Rv3574,Rv2118c,-1
Rv3574,Rv2222c,-1
Rv3574,Rv2556c,-1
Rv3574,Rv2562,-1
Rv3574,Rv2563,-1
Rv3574,Rv2565,-1
Rv3574,Rv2577,1
Rv3574,Rv2799,-1
Rv3574,Rv2800,-1
Rv3574,Rv2837c,-1
Rv3574,Rv3110,1
Rv3574,Rv3348,-1
Rv3574,Rv3371,-1
Rv3574,Rv3476c,1
Rv3574,Rv3485c,-1
Rv3574,Rv3504,-1
Rv3574,Rv3515c,-1
Rv3574,Rv3516,-1
Rv3574,Rv3521,-1
Rv3574,Rv3522,-1
Rv3574,Rv3523,-1
Rv3574,Rv3526,-1
Rv3574,Rv3527,-1
Rv3574,Rv3528c,-1
Rv3574,Rv3529c,-1
Rv3574,Rv3530c,-1
Rv3574,Rv3531c,-1
Rv3574,Rv3534c,-1
Rv3574,Rv3535c,-1
Rv3574,Rv3536c,-1
Rv3574,Rv3537,-1
Rv3574,Rv3538,-1
Rv3574,Rv3546,-1
Rv3574,Rv3566c,-1
Rv3574,Rv3567c,-1
Rv3574,Rv3568c,-1
Rv3574,Rv3569c,-1
Rv3574,Rv3570c,-1
Rv3574,Rv3574,1
Rv3574,Rv3631,-1
Rv3574,Rv3632,-1
Rv3574,Rv3691,1
Rv3574,Rv3742c,1
Rv3574,Rv3779,1
Rv3574,Rv3807c,-1
Rv3574,Rv3839,1
Rv3574,Rv3844,-1
Rv3574,Rv3882c,-1
Rv3574,Rv3883c,-1
Rv3597c,Rv0023,1
Rv3597c,Rv0108c,-1
Rv3597c,Rv0171,-1
Rv3597c,Rv0188,1
Rv3597c,Rv0194,1
Rv3597c,Rv0229c,-1
Rv3597c,Rv0240,-1
Rv3597c,Rv0244c,1
Rv3597c,Rv0280,-1
Rv3597c,Rv0319,1
Rv3597c,Rv0320,-1
Rv3597c,Rv0324,1
Rv3597c,Rv0326,1
Rv3597c,Rv0328,1
Rv3597c,Rv0654,1
Rv3597c,Rv0717,1
Rv3597c,Rv0726c,-1
Rv3597c,Rv0791c,1
Rv3597c,Rv0947c,-1
Rv3597c,Rv1033c,-1
Rv3597c,Rv1116,1
Rv3597c,Rv1130,1
Rv3597c,Rv1131,1
Rv3597c,Rv1169c,-1
Rv3597c,Rv1255c,1
Rv3597c,Rv1286,1
Rv3597c,Rv1374c,-1
Rv3597c,Rv1435c,-1
Rv3597c,Rv1497,-1
Rv3597c,Rv1646,-1
Rv3597c,Rv1665,1
Rv3597c,Rv1673c,1
Rv3597c,Rv1819c,1
Rv3597c,Rv1820,1
Rv3597c,Rv1953,-1
Rv3597c,Rv1954c,-1
Rv3597c,Rv2058c,-1
Rv3597c,Rv2107,1
Rv3597c,Rv2132,1
Rv3597c,Rv2292c,1
Rv3597c,Rv2293c,-1
Rv3597c,Rv2452c,-1
Rv3597c,Rv2516c,1
Rv3597c,Rv2550c,1
Rv3597c,Rv2607,1
Rv3597c,Rv2633c,-1
Rv3597c,Rv2722,-1
Rv3597c,Rv2780,-1
Rv3597c,Rv2826c,1
Rv3597c,Rv2827c,1
Rv3597c,Rv3017c,1
Rv3597c,Rv3019c,-1
Rv3597c,Rv3020c,-1
Rv3597c,Rv3110,1
Rv3597c,Rv3111,1
Rv3597c,Rv3112,1
Rv3597c,Rv3120,1
Rv3597c,Rv3144c,-1
Rv3597c,Rv3250c,1
Rv3597c,Rv3251c,1
Rv3597c,Rv3252c,1
Rv3597c,Rv3269,1
Rv3597c,Rv3270,1
Rv3597c,Rv3425,1
Rv3597c,Rv3426,1
Rv3597c,Rv3511,-1
Rv3597c,Rv3512,-1
Rv3597c,Rv3566c,1
Rv3597c,Rv3574,1
Rv3597c,Rv3597c,1
Rv3597c,Rv3613c,1
Rv3597c,Rv3619c,-1
Rv3597c,Rv3744,1
Rv3597c,Rv3902c,1
Rv3597c,Rv3904c,1
Rv3597c,Rv3905c,1
Rv3676,Rv0452,1
Rv3676,Rv2107,1
Rv3676,Rv3681c,1
Rv3681c,Rv0252,1
Rv3681c,Rv0253,1
Rv3681c,Rv0756c,-1
Rv3681c,Rv0757,1
Rv3681c,Rv1179c,-1
Rv3681c,Rv1180,-1
Rv3681c,Rv1184c,-1
Rv3681c,Rv1517,1
Rv3681c,Rv2331,1
Rv3681c,Rv2633c,-1
Rv3681c,Rv2779c,1
Rv3681c,Rv2905,1
Rv3681c,Rv2929,1
Rv3681c,Rv3312A,-1
Rv3681c,Rv3477,1
Rv3681c,Rv3488,1
Rv3681c,Rv3501c,1
Rv3681c,Rv3768,-1
Rv3681c,Rv3825c,-1
Rv3681c,Rv3849,1
Rv3736,Rv0113,1
Rv3736,Rv0114,1
Rv3736,Rv0115,1
Rv3736,Rv0159c,1
Rv3736,Rv0280,1
Rv3736,Rv0457c,1
Rv3736,Rv0598c,1
Rv3736,Rv0997,-1
Rv3736,Rv1869c,-1
Rv3736,Rv1888A,1
Rv3736,Rv1918c,1
Rv3736,Rv2161c,-1
Rv3736,Rv2267c,1
Rv3736,Rv2268c,1
Rv3736,Rv2319c,1
Rv3736,Rv2320c,1
Rv3736,Rv2321c,1
Rv3736,Rv2322c,1
Rv3736,Rv2323c,1
Rv3736,Rv2324,1
Rv3736,Rv2336,-1
Rv3736,Rv2596,1
Rv3736,Rv2945c,1
Rv3736,Rv3082c,-1
Rv3736,Rv3083,-1
Rv3736,Rv3084,-1
Rv3736,Rv3085,-1
Rv3736,Rv3086,-1
Rv3736,Rv3087,-1
Rv3736,Rv3088,-1
Rv3736,Rv3089,-1
Rv3736,Rv3116,1
Rv3736,Rv3143,-1
Rv3736,Rv3297,-1
Rv3736,Rv3373,1
Rv3736,Rv3374,1
Rv3736,Rv3375,1
Rv3736,Rv3528c,1
Rv3736,Rv3598c,1
Rv3736,Rv3602c,1
Rv3736,Rv3661,1
Rv3736,Rv3710,-1
Rv3736,Rv3736,1
Rv3736,Rv3741c,-1
Rv3736,Rv3742c,-1
Rv3736,Rv3856c,-1
Rv3736,Rv3857c,-1
Rv3736,Rv3858c,-1
Rv3736,Rv3859c,-1
Rv3736,Rv3890c,1
Rv3736,Rv3891c,1
Rv3744,Rv3744,1
Rv3765c,Rv0033,1
Rv3765c,Rv0095c,-1
Rv3765c,Rv0112,1
Rv3765c,Rv0113,1
Rv3765c,Rv0114,1
Rv3765c,Rv0115,1
Rv3765c,Rv0320,-1
Rv3765c,Rv0388c,-1
Rv3765c,Rv0389,1
Rv3765c,Rv0390,1
Rv3765c,Rv1013,-1
Rv3765c,Rv1221,1
Rv3765c,Rv1646,-1
Rv3765c,Rv1793,1
Rv3765c,Rv1870c,1
Rv3765c,Rv1963c,-1
Rv3765c,Rv1986,1
Rv3765c,Rv2307B,-1
Rv3765c,Rv2376c,-1
Rv3765c,Rv2633c,-1
Rv3765c,Rv2768c,-1
Rv3765c,Rv2779c,-1
Rv3765c,Rv2949c,1
Rv3765c,Rv3019c,-1
Rv3765c,Rv3020c,-1
Rv3765c,Rv3144c,1
Rv3765c,Rv3160c,1
Rv3765c,Rv3161c,1
Rv3765c,Rv3269,-1
Rv3765c,Rv3270,-1
Rv3765c,Rv3382c,1
Rv3765c,Rv3383c,1
Rv3765c,Rv3706c,1
Rv3765c,Rv3765c,1
Rv3830c,Rv0257,-1
Rv3830c,Rv0318c,1
Rv3830c,Rv0834c,1
Rv3830c,Rv1305,-1
Rv3830c,Rv1348,1
Rv3830c,Rv1885c,1
Rv3830c,Rv2107,-1
Rv3830c,Rv2517c,1
Rv3830c,Rv2816c,-1
Rv3830c,Rv2817c,-1
Rv3830c,Rv2928,1
Rv3830c,Rv2929,1
Rv3830c,Rv3829c,1
Rv3830c,Rv3830c,1
Rv3833,Rv3832c,1
Rv3833,Rv3833,1
Rv3849,Rv0010c,1
Rv3849,Rv0025,1
Rv3849,Rv0032,-1
Rv3849,Rv0033,-1
Rv3849,Rv0034,-1
Rv3849,Rv0035,-1
Rv3849,Rv0139,1
Rv3849,Rv0169,-1
Rv3849,Rv0170,-1
Rv3849,Rv0171,-1
Rv3849,Rv0172,-1
Rv3849,Rv0175,1
Rv3849,Rv0177,-1
Rv3849,Rv0386,-1
Rv3849,Rv0397,1
Rv3849,Rv0404,-1
Rv3849,Rv0405,-1
Rv3849,Rv0635,-1
Rv3849,Rv0636,-1
Rv3849,Rv0684,-1
Rv3849,Rv0873,-1
Rv3849,Rv0947c,-1
Rv3849,Rv0948c,-1
Rv3849,Rv1067c,-1
Rv3849,Rv1089A,1
Rv3849,Rv1090,-1
Rv3849,Rv1364c,-1
Rv3849,Rv1402,1
Rv3849,Rv1477,-1
Rv3849,Rv1478,-1
Rv3849,Rv1479,-1
Rv3849,Rv1490,-1
Rv3849,Rv1497,-1
Rv3849,Rv1541c,1
Rv3849,Rv1761c,-1
Rv3849,Rv1762c,-1
Rv3849,Rv1810,-1
Rv3849,Rv1816,-1
Rv3849,Rv1823,1
Rv3849,Rv1824,-1
Rv3849,Rv1825,-1
Rv3849,Rv1826,-1
Rv3849,Rv2143,1
Rv3849,Rv2145c,-1
Rv3849,Rv2237,-1
Rv3849,Rv2307A,-1
Rv3849,Rv2307D,-1
Rv3849,Rv2560,-1
Rv3849,Rv2783c,-1
Rv3849,Rv2928,-1
Rv3849,Rv2930,-1
Rv3849,Rv2937,-1
Rv3849,Rv2957,-1
Rv3849,Rv3019c,-1
Rv3849,Rv3020c,-1
Rv3849,Rv3144c,-1
Rv3849,Rv3343c,-1
Rv3849,Rv3463,-1
Rv3849,Rv3614c,1
Rv3849,Rv3715c,-1
Rv3849,Rv3779,-1
Rv3849,Rv3781,-1
Rv3849,Rv3812,-1
Rv3849,Rv3890c,-1
Rv3849,Rv3891c,-1
Rv3849,Rv3922c,-1
Rv3849,Rv3924c,-1
Rv3855,Rv1572c,1
Rv3855,Rv1963c,1
Rv3855,Rv2107,1
Rv3855,Rv2547,1
Rv3855,Rv3269,-1
Rv3855,Rv3270,-1
Rv3855,Rv3854c,-1
Rv3855,Rv3855,1
Rv3862c,Rv3778c,-1
Rv3862c,Rv3779,-1
Rv3862c,Rv3872,1
Rv3862c,Rv3873,1
Rv3862c,Rv3880c,1
Rv3862c,Rv3881c,1
Rv3911,Rv2514c,1
Rv3911,Rv2515c,1
Rv3911,Rv3906c,1
Rv3911,Rv3907c,1
