,feature_set,case,num_zero
210,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 0, 1, 0, -1)",0.0
211,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 0, 1, 0, 0)",-10.0
212,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 0, 1, 0, 1)",0.0
213,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 0, 1, 1, -1)",0.0
214,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 0, 1, 1, 0)",0.0
215,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 0, 1, 1, 1)",0.0
216,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, -1, -1, -1)",0.0
217,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, -1, -1, 0)",0.0
218,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, -1, -1, 1)",0.0
219,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, -1, 0, -1)",0.0
220,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, -1, 0, 0)",0.0
221,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, -1, 0, 1)",0.0
222,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, -1, 1, -1)",0.0
223,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, -1, 1, 0)",0.0
224,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, -1, 1, 1)",0.0
225,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, 0, -1, -1)",0.0
226,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, 0, -1, 0)",0.0
227,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, 0, -1, 1)",0.0
228,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, 0, 0, -1)",10.0
229,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, 0, 0, 0)",0.7269987279362623
230,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, 0, 0, 1)",0.0
231,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, 0, 1, -1)",0.0
232,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, 0, 1, 0)",-10.0
233,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, 0, 1, 1)",0.0
234,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, 1, -1, -1)",0.0
235,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, 1, -1, 0)",0.0
236,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, 1, -1, 1)",0.0
237,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, 1, 0, -1)",-10.0
238,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, 1, 0, 0)",-10.0
239,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, 1, 0, 1)",0.0
240,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, 1, 1, -1)",0.0
241,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, 1, 1, 0)",-10.0
242,Rv2021c+Rv2034+Rv2745c+Rv3557c+Rv3911,"(1, 1, 1, 1, 1)",0.0
243,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, -1, -1, -1)",0.0
244,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, -1, -1, 0)",0.0
245,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, -1, -1, 1)",0.0
246,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, -1, 0, -1)",0.0
247,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, -1, 0, 0)",0.0
248,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, -1, 0, 1)",0.0
249,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, -1, 1, -1)",0.0
250,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, -1, 1, 0)",0.0
251,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, -1, 1, 1)",0.0
252,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, 0, -1, -1)",0.0
253,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, 0, -1, 0)",0.0
254,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, 0, -1, 1)",0.0
255,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, 0, 0, -1)",0.0
256,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, 0, 0, 0)",0.0
257,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, 0, 0, 1)",0.0
258,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, 0, 1, -1)",0.0
259,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, 0, 1, 0)",0.0
260,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, 0, 1, 1)",0.0
261,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, 1, -1, -1)",0.0
262,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, 1, -1, 0)",0.0
263,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, 1, -1, 1)",0.0
264,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, 1, 0, -1)",0.0
265,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, 1, 0, 0)",0.0
266,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, 1, 0, 1)",0.0
267,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, 1, 1, -1)",0.0
268,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, 1, 1, 0)",0.0
269,Rv2595+Rv2827c+Rv3416+Rv3597c,"(-1, 1, 1, 1)",0.0
270,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, -1, -1, -1)",0.0
271,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, -1, -1, 0)",0.0
272,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, -1, -1, 1)",0.0
273,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, -1, 0, -1)",0.0
274,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, -1, 0, 0)",-10.0
275,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, -1, 0, 1)",0.0
276,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, -1, 1, -1)",0.0
277,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, -1, 1, 0)",-10.0
278,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, -1, 1, 1)",0.0
279,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, 0, -1, -1)",0.0
280,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, 0, -1, 0)",-10.0
281,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, 0, -1, 1)",0.0
282,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, 0, 0, -1)",0.0
283,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, 0, 0, 0)",-5.826779887263511
284,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, 0, 0, 1)",-10.0
285,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, 0, 1, -1)",0.0
286,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, 0, 1, 0)",1.7092699609758308
287,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, 0, 1, 1)",-10.0
288,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, 1, -1, -1)",0.0
289,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, 1, -1, 0)",0.0
290,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, 1, -1, 1)",0.0
291,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, 1, 0, -1)",0.0
292,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, 1, 0, 0)",-10.0
293,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, 1, 0, 1)",0.0
294,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, 1, 1, -1)",0.0
295,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, 1, 1, 0)",0.0
296,Rv2595+Rv2827c+Rv3416+Rv3597c,"(0, 1, 1, 1)",0.0
297,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, -1, -1, -1)",0.0
298,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, -1, -1, 0)",0.0
299,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, -1, -1, 1)",0.0
300,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, -1, 0, -1)",0.0
301,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, -1, 0, 0)",0.0
302,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, -1, 0, 1)",0.0
303,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, -1, 1, -1)",0.0
304,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, -1, 1, 0)",-10.0
305,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, -1, 1, 1)",0.0
306,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, 0, -1, -1)",0.0
307,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, 0, -1, 0)",0.0
308,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, 0, -1, 1)",0.0
309,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, 0, 0, -1)",0.0
310,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, 0, 0, 0)",0.0
311,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, 0, 0, 1)",0.0
312,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, 0, 1, -1)",0.0
313,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, 0, 1, 0)",-10.0
314,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, 0, 1, 1)",0.0
315,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, 1, -1, -1)",0.0
316,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, 1, -1, 0)",0.0
317,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, 1, -1, 1)",0.0
318,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, 1, 0, -1)",0.0
319,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, 1, 0, 0)",0.0
320,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, 1, 0, 1)",0.0
321,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, 1, 1, -1)",0.0
322,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, 1, 1, 0)",0.0
323,Rv2595+Rv2827c+Rv3416+Rv3597c,"(1, 1, 1, 1)",0.0
324,Rv1657+Rv3095,"(-1, -1)",-10.0
325,Rv1657+Rv3095,"(-1, 0)",-10.0
326,Rv1657+Rv3095,"(-1, 1)",0.0
327,Rv1657+Rv3095,"(0, -1)",-4.979207228121399
328,Rv1657+Rv3095,"(0, 0)",-10.0
329,Rv1657+Rv3095,"(0, 1)",0.0
330,Rv1657+Rv3095,"(1, -1)",0.5368129865752436
331,Rv1657+Rv3095,"(1, 0)",-10.0
332,Rv1657+Rv3095,"(1, 1)",0.0
333,Rv3291c,"(-1,)",0.0
334,Rv3291c,"(0,)",0.0
335,Rv3291c,"(1,)",0.0
336,Rv1846c+Rv3160c,"(-1, -1)",0.0
337,Rv1846c+Rv3160c,"(-1, 0)",-10.0
338,Rv1846c+Rv3160c,"(-1, 1)",-10.0
339,Rv1846c+Rv3160c,"(0, -1)",0.0
340,Rv1846c+Rv3160c,"(0, 0)",-10.0
341,Rv1846c+Rv3160c,"(0, 1)",10.0
342,Rv1846c+Rv3160c,"(1, -1)",0.0
343,Rv1846c+Rv3160c,"(1, 0)",0.0
344,Rv1846c+Rv3160c,"(1, 1)",0.0
345,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, -1, -1, -1)",0.0
346,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, -1, -1, 0)",0.0
347,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, -1, -1, 1)",0.0
348,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, -1, 0, -1)",0.0
349,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, -1, 0, 0)",0.0
350,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, -1, 0, 1)",0.0
351,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, -1, 1, -1)",0.0
352,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, -1, 1, 0)",0.0
353,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, -1, 1, 1)",0.0
354,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, 0, -1, -1)",0.0
355,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, 0, -1, 0)",0.0
356,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, 0, -1, 1)",0.0
357,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, 0, 0, -1)",0.0
358,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, 0, 0, 0)",0.0
359,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, 0, 0, 1)",0.0
360,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, 0, 1, -1)",0.0
361,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, 0, 1, 0)",0.0
362,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, 0, 1, 1)",0.0
363,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, 1, -1, -1)",0.0
364,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, 1, -1, 0)",0.0
365,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, 1, -1, 1)",0.0
366,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, 1, 0, -1)",0.0
367,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, 1, 0, 0)",0.0
368,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, 1, 0, 1)",0.0
369,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, 1, 1, -1)",0.0
370,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, 1, 1, 0)",0.0
371,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, -1, 1, 1, 1)",0.0
372,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, -1, -1, -1)",0.0
373,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, -1, -1, 0)",0.0
374,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, -1, -1, 1)",0.0
375,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, -1, 0, -1)",0.0
376,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, -1, 0, 0)",0.0
377,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, -1, 0, 1)",0.0
378,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, -1, 1, -1)",0.0
379,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, -1, 1, 0)",0.0
380,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, -1, 1, 1)",0.0
381,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, 0, -1, -1)",0.0
382,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, 0, -1, 0)",0.0
383,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, 0, -1, 1)",-10.0
384,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, 0, 0, -1)",0.0
385,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, 0, 0, 0)",0.0
386,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, 0, 0, 1)",0.0
387,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, 0, 1, -1)",0.0
388,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, 0, 1, 0)",0.0
389,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, 0, 1, 1)",0.0
390,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, 1, -1, -1)",10.0
391,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, 1, -1, 0)",0.0
392,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, 1, -1, 1)",-10.0
393,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, 1, 0, -1)",0.0
394,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, 1, 0, 0)",0.0
395,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, 1, 0, 1)",0.0
396,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, 1, 1, -1)",0.0
397,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, 1, 1, 0)",0.0
398,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 0, 1, 1, 1)",0.0
399,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, -1, -1, -1)",0.0
400,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, -1, -1, 0)",0.0
401,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, -1, -1, 1)",0.0
402,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, -1, 0, -1)",0.0
403,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, -1, 0, 0)",0.0
404,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, -1, 0, 1)",0.0
405,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, -1, 1, -1)",0.0
406,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, -1, 1, 0)",0.0
407,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, -1, 1, 1)",0.0
408,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, 0, -1, -1)",0.0
409,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, 0, -1, 0)",-10.0
410,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, 0, -1, 1)",-10.0
411,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, 0, 0, -1)",0.0
412,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, 0, 0, 0)",-10.0
413,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, 0, 0, 1)",0.0
414,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, 0, 1, -1)",0.0
415,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, 0, 1, 0)",0.0
416,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, 0, 1, 1)",0.0
417,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, 1, -1, -1)",0.0
418,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, 1, -1, 0)",0.0
419,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, 1, -1, 1)",-10.0
420,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, 1, 0, -1)",0.0
421,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, 1, 0, 0)",0.0
422,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, 1, 0, 1)",0.0
423,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, 1, 1, -1)",0.0
424,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, 1, 1, 0)",0.0
425,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, -1, 1, 1, 1, 1)",0.0
426,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 0, -1, -1, -1, -1)",0.0
427,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 0, -1, -1, -1, 0)",0.0
428,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 0, -1, -1, -1, 1)",0.0
429,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 0, -1, -1, 0, -1)",0.0
430,Rv0023+Rv0078+Rv0081+Rv1956+Rv2506+Rv3862c,"(-1, 0, -1, -1, 0, 0)",0.0
